codigo,tipo,nombre,direccion,comuna_codigo,comuna,region_codigo,region,servicio_salud,dependencia
129105,CGR,Consultorio Lumaco,Calle Carlos Condell,09207,Lumaco,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
128420,PSR,Posta de Salud Rural Ranquilhue,Calle Sector Ranquilhue,08207,Tirúa,08,Biobío,Servicio de Salud Arauco,Municipal
129414,PSR,Posta de Salud Rural Niblinto,Calle Sector Niblinto,09202,Collipulli,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129432,CECOSF,Centro Comunitario de Salud Familiar Pailahueque,"Calle Errazuriz, Sector de Pailahueque 310",09204,Ercilla,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129418,PSR,Posta de Salud Rural Quechereguas,Calle Sector Quechereguas,09210,Traiguén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
128429,PSR,Posta de Salud Rural Huillinco,Calle Sector Huillinco,08204,Contulmo,08,Biobío,Servicio de Salud Arauco,Municipal
129448,PSR,Posta de Salud Rural Contraco,Calle Sector Contraco,09205,Lonquimay,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129428,PSR,Posta de Salud Rural Loncoyán,Calle Sector Loncoyán,09208,Purén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129416,PSR,Posta de Salud Rural Aniñir,Calle Sector Aniñir,09210,Traiguén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129404,PSR,Posta de Salud Rural Cuartel Quemado,Calle Sector Cuartel Quemado,09208,Purén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129438,PSR,Posta de Salud Rural Chacaico,Calle Sector Chacaico,09204,Ercilla,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129421,PSR,Posta de Salud Rural Quilquén,Calle Caserío Villa Quilquén,09210,Traiguén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129587,PSR,Posta de Salud Rural Encinar,Calle Sector Encinar,09202,Collipulli,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129406,PSR,Posta de Salud Rural El Lingue,Calle Sector El Lingue,09208,Purén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129440,PSR,Posta de Salud Rural Temocuicui,Calle Sector Temocuicui,09204,Ercilla,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129413,PSR,Posta de Salud Rural Amargo,Calle Sector Amargo,09202,Collipulli,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129419,PSR,Posta de Salud Rural Santa Rosa (Los Sauces ),Calle Sector Santa Rosa,09206,Los Sauces,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129302,CGR,Consultorio  Ercilla,Avenida Ercilla 289,09204,Ercilla,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
120448,PSR,Posta de Salud Rural Ralco Lepoy,Calle Sector Ralco Lepoy,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
128416,CECOSF,Centro Comunitario de Salud Familiar Antiquina,"Calle Ruta P70 R, Sector Antiquina",08203,Cañete,08,Biobío,Servicio de Salud Arauco,Municipal
129439,PSR,Posta de Salud Rural Tricauco,Calle Sector Tricauco,09204,Ercilla,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129437,PSR,Posta de Salud Rural Huitranlebu,Calle Sector Huitranlebu,09208,Purén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
120450,PSR,Posta de Salud Rural Malla Palmucho,Calle Sector Malla Palmucho,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
128425,PSR,Posta de Salud Rural Pocuno,Calle Sector Pocuno,08203,Cañete,08,Biobío,Servicio de Salud Arauco,Municipal
129412,PSR,Posta de Salud Rural La Batalla,Calle Sector La Batalla,09202,Collipulli,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129415,PSR,Posta de Salud Rural Chequenco,Calle Sector Chequenco,09204,Ercilla,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
200535,CECOSF,Centro Comunitario de Salud Familiar Caupolicán,"Calle KM 5, Villa Caupolicán",09208,Purén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129102,CGR,Consultorio  Los Sauces,Calle Ercilla 601,09206,Los Sauces,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129403,PSR,Posta de Salud Rural Colonia Manuel Rodríguez,Calle Sector Colonia Manuel Rodríguez,09201,Angol,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
128418,PSR,Posta de Salud Rural Huentelolén,Calle Sector Huentelolén,08203,Cañete,08,Biobío,Servicio de Salud Arauco,Municipal
128426,CECOSF,Centro Comunitario de Salud Familiar Elicura,"Calle Los Peumos, Sector Calebu",08204,Contulmo,08,Biobío,Servicio de Salud Arauco,Municipal
200270,CECOSF,Centro Comunitario de Salud Familiar Santa Mónica,Calle Fuerte Curaco 201,09202,Collipulli,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129405,PSR,Posta de Salud Rural Coyancahuín,Calle Sector Coyancahuín,09208,Purén,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129408,PSR,Posta de Salud Rural Trintre,Calle Caserío de Trintre,09206,Los Sauces,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
120416,PSR,Posta de Salud Rural El Cisne,Calle Sector El Cisne,08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Municipal
128424,PSR,Posta de Salud Rural Lloncao,Calle Caserío de Lloncao,08203,Cañete,08,Biobío,Servicio de Salud Arauco,Municipal
129410,PSR,Posta de Salud Rural Maica,Calle Sector Maica,09202,Collipulli,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129585,PSR,Posta de Salud Rural Pivadenco,Calle Sector Pivadenco,09206,Los Sauces,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
120312,CESFAM,Centro de Salud Familiar Ralco,Calle Domingo Salvo,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
129407,PSR,Posta de Salud Rural San Ramón de Los Sauces,Calle Pueblo de San Ramón de los Sauces,09206,Los Sauces,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
120444,PSR,Posta de Salud Rural Callaqui,Calle Sector Callaqui,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
129400,PSR,Posta de Salud Rural Vegas Blancas,Calle Sector Vegas Blancas,09201,Angol,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
120441,PSR,Posta de Salud Rural Pitril,Calle Caserío Los Canelos,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
129301,CESFAM,Centro de Salud Familiar Huequén,Calle Camino Los Sauces,09201,Angol,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
128415,PSR,Posta de Salud Rural Cayucupil,Calle Sector Cayucupil,08203,Cañete,08,Biobío,Servicio de Salud Arauco,Municipal
129303,CESFAM,Centro de Salud Familiar Alemania de Angol,Calle Baviera 445,09201,Angol,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
128446,PSR,Posta de Salud Rural Pangueco (Cañete),Calle Sector Pangueco,08203,Cañete,08,Biobío,Servicio de Salud Arauco,Municipal
128408,PSR,Posta de Salud Rural Pangue,Calle Sector Pague,08206,Los Álamos,08,Biobío,Servicio de Salud Arauco,Municipal
120470,PSR,Posta de Salud Rural Alhuelemu,Calle Sector Alhuelemu,08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Municipal
128611,COSAM,COSAM Cañete,Calle Saavedra 464,08203,Cañete,08,Biobío,Servicio de Salud Arauco,Servicio de Salud
120438,PSR,Posta de Salud Rural Piñiquihue,Calle Sector Piñiquihue,08308,Quilaco,08,Biobío,Servicio de Salud Biobío,Municipal
129703,CECOSF,Centro Comunitario de Salud Familiar El Retiro,Calle Rucapellán 541,09201,Angol,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129304,CESFAM,Centro de Salud Familiar Piedra del Águila,Calle Cautín 537,09201,Angol,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
129411,PSR,Posta de Salud Rural Mininco,Calle Pueblo de Mininco,09202,Collipulli,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
120465,PSR,Posta de Salud Rural Mañihual,Calle Sector Mañihual,08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Municipal
120432,PSR,Posta de Salud Rural Loncopangue,Calle Caserío de Loncopangue,08308,Quilaco,08,Biobío,Servicio de Salud Biobío,Municipal
128445,PSR,Posta de Salud Rural Ranquilco,Calle Sector Ranquilco,08206,Los Álamos,08,Biobío,Servicio de Salud Arauco,Municipal
120418,PSR,Posta de Salud Rural Santa Adriana,Calle Sector Santa Adriana,08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Municipal
120471,PSR,Posta de Salud Rural Butalelbum,Calle Sector Butalelbum,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
128423,PSR,Posta de Salud Rural Llenquehue,Calle Caserío de Llenquehue,08203,Cañete,08,Biobío,Servicio de Salud Arauco,Municipal
200413,CECOSF,Centro Comunitario de Salud Familiar Villa La Granja,"Calle El Hualle, Villa La Granja 823",08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Servicio de Salud
120464,PSR,Posta de Salud Rural Cauñicú,Calle Sector Cauñicú,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
120431,PSR,Posta de Salud Rural Rucalhue,Calle Caserío de Ricalhue,08308,Quilaco,08,Biobío,Servicio de Salud Biobío,Municipal
120449,PSR,Posta de Salud Rural Malla Malla,Calle Sector Malla Malla,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
120702,CECOSF,Centro Comunitario de Salud Familiar Mulchén,Calle Fresia 1541,08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Servicio de Salud
120445,PSR,Posta de Salud Rural Trapa Trapa,Calle Sector Trapa Trapa,08314,Alto Biobío,08,Biobío,Servicio de Salud Biobío,Municipal
120316,CGR,Consultorio  Quilaco,Calle Colón Sin Número,08308,Quilaco,08,Biobío,Servicio de Salud Biobío,Municipal
120434,PSR,Posta de Salud Rural Campamento,Calle Caserío de Campamento,08308,Quilaco,08,Biobío,Servicio de Salud Biobío,Municipal
129300,CESFAM,Centro de Salud Familiar Renaico,Calle Progreso,09209,Renaico,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
128406,PSR,Posta de Salud Rural Pehuén,Calle Aldea de Pehuén,08201,Lebu,08,Biobío,Servicio de Salud Arauco,Municipal
128417,PSR,Posta de Salud Rural Antihuala,Calle Pueblo de Antihuala,08206,Los Álamos,08,Biobío,Servicio de Salud Arauco,Municipal
200259,CECOSF,Centro Comunitario de Salud Familiar Santa Bárbara,Calle Rosas 218,08311,Santa Bárbara,08,Biobío,Servicio de Salud Biobío,Municipal
120469,PSR,Posta de Salud Rural Los Junquillos,Calle Sector Los Junquillos,08311,Santa Bárbara,08,Biobío,Servicio de Salud Biobío,Municipal
128443,PSR,Posta de Salud Rural Santa Rosa (Lebu),Calle Pueblo de Santa Rosa,08201,Lebu,08,Biobío,Servicio de Salud Arauco,Municipal
120447,PSR,Posta de Salud Rural Los Boldos,Calle Sector Los Boldos,08311,Santa Bárbara,08,Biobío,Servicio de Salud Biobío,Municipal
120443,PSR,Posta de Salud Rural El Huachi,Calle Sector El Huachi,08311,Santa Bárbara,08,Biobío,Servicio de Salud Biobío,Municipal
120466,PSR,Posta de Salud Rural Rapelco,Calle Sector Rapelco,08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Municipal
129401,PSR,Posta de Salud Rural Coyanco,Calle Caserío de Coyanco,09201,Angol,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
128407,PSR,Posta de Salud Rural Tres Pinos,Calle Sector Tres Pinos,08206,Los Álamos,08,Biobío,Servicio de Salud Arauco,Municipal
120429,PSR,Posta de Salud Rural Rihue,Calle Caserío Rihue,08307,Negrete,08,Biobío,Servicio de Salud Biobío,Municipal
128328,CESFAM,Centro de Salud Familiar Los Álamos,Calle Pedro Eyheramendy 835,08206,Los Álamos,08,Biobío,Servicio de Salud Arauco,Municipal
128728,CECOSF,Centro Comunitario de Salud Familiar Los Álamos,Avenida Diego Portales 823,08206,Los Álamos,08,Biobío,Servicio de Salud Arauco,Municipal
128610,COSAM,COSAM Lebu,Calle Saavedra 365,08201,Lebu,08,Biobío,Servicio de Salud Arauco,Servicio de Salud
128311,CESFAM,Centro de Salud Familiar Lebu Norte,Calle Ignacio Carrera Pinto,08201,Lebu,08,Biobío,Servicio de Salud Arauco,Municipal
120408,PSR,Posta de Salud Rural San Carlos,Calle Pueblo San Carlos de Purén,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120307,CESFAM,Centro de Salud Familiar Yanequén,Calle Ignacio Carrera Pinto,08307,Negrete,08,Biobío,Servicio de Salud Biobío,Municipal
120417,PSR,Posta de Salud Rural Tierras Libres,Calle Sector Tierras Libres,08305,Mulchén,08,Biobío,Servicio de Salud Biobío,Municipal
120405,PSR,Posta de Salud Rural Llano Blanco,Calle Sector Llano Blanco,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120442,PSR,Posta de Salud Rural Villucura,Calle Caserío de Villicura,08311,Santa Bárbara,08,Biobío,Servicio de Salud Biobío,Municipal
120425,PSR,Posta de Salud Rural Coigue,Calle Pueblo de Coihue,08307,Negrete,08,Biobío,Servicio de Salud Biobío,Municipal
120409,PSR,Posta de Salud Rural Mesamávida (Los Ángeles),Calle Sector Mesamávida,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120424,PSR,Posta de Salud Rural Choroico (Nacimiento),Calle Sector Choroico,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Municipal
120472,PSR,Posta de Salud Rural El Castillo,Calle Sector El Castillo,08311,Santa Bárbara,08,Biobío,Servicio de Salud Biobío,Municipal
120462,PSR,Posta de Salud Rural Río Pardo,Calle Sector Río Prado,08309,Quilleco,08,Biobío,Servicio de Salud Biobío,Municipal
120704,CECOSF,Centro Comunitario de Salud Familiar Lautaro,Calle Octavio Jara Wolf,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Servicio de Salud
120703,CECOSF,Centro Comunitario de Salud Familiar Julio Hemmelmann,Calle Los Cipreses 209,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Servicio de Salud
200312,CESFAM,Centro de Salud Familiar Entre Ríos,Avenida Oriente 2201,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120711,CECOSF,Centro Comunitario de Salud Familiar Villa Los Ríos,"Pasaje Cali, Villa Los Ríos 2109",08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120780,CECOSF,Centro Comunitario de Salud Familiar Los Carrera,Calle Los Carreras 1302,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120463,PSR,Posta de Salud Rural Cañicura,Calle Sector Cañicura,08309,Quilleco,08,Biobío,Servicio de Salud Biobío,Municipal
120427,PSR,Posta de Salud Rural Carrizal,Calle Sector Carrizal,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Municipal
120311,CESFAM,CESFAM Sur Dr. Pablo Murúa Barbenza,Calle Juan Guzmán 437,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120407,CECOSF,Centro Comunitario de Salud Familiar El Peral,"Avenida El Peral, Lote 1-A, El Peral 565",08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
128327,CESFAM,Centro de Salud Familiar Eleuterio Ramírez,Pasaje Cuatro,08205,Curanilahue,08,Biobío,Servicio de Salud Arauco,Municipal
120309,CESFAM,Centro de Salud Familiar 2 Septiembre,Calle Carlos Condell 1150,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
128609,COSAM,COSAM Curanilahue,Avenida Ramón de Zamora 216,08205,Curanilahue,08,Biobío,Servicio de Salud Arauco,Servicio de Salud
120306,CESFAM,Centro de Salud Familiar Quilleco,Calle Bascur,08309,Quilleco,08,Biobío,Servicio de Salud Biobío,Municipal
120781,CECOSF,Centro Comunitario de Salud Familiar Las Azaleas,Avenida Las Azaleas,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120710,CECOSF,Centro Comunitario de Salud Familiar Los Pioneros,Avenida Estanislao Anguita,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120315,CESFAM,Centro de Salud Familiar Nuevo Horizonte,Calle Aguas Calientes 2360,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120468,PSR,Posta de Salud Rural Virquenco,Calle Aldea Virquenco,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120302,CESFAM,Centro de Salud Familiar Santa Fe,Calle O'Higgins,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120310,CESFAM,Centro de Salud Familiar Norte de Los Ángeles,Calle Los Ángeles 810,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120701,CECOSF,Centro Comunitario de Salud Familiar Galvarino,Calle Argentina 198,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120301,CESFAM,Centro de Salud Familiar Nororiente de Los Ángeles,Calle Morse 1558,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120422,PSR,Posta de Salud Rural Dollinco (Nacimiento),Calle Sector Dollinco,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Municipal
120467,PSR,Posta de Salud Rural Chacayal Sur,Calle Aldea Chacayal,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120435,PSR,Posta de Salud Rural Tinajón,Calle Sector Tinajón,08309,Quilleco,08,Biobío,Servicio de Salud Biobío,Municipal
120402,PSR,Posta de Salud Rural Chacayal Norte,Calle Aldea de Chacayal,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
128409,PSR,Posta de Salud Rural Quiapo,Calle Sector Quiapo,08202,Arauco,08,Biobío,Servicio de Salud Arauco,Municipal
120428,PSR,Posta de Salud Rural San Roque,Calle Sector San Roque,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Municipal
120413,PSR,Posta de Salud Rural Los Robles (Los Ángeles),Calle Sector Los Robles,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120423,PSR,Posta de Salud Rural Culenco,Calle Sector Culenco,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Municipal
120314,CESFAM,Centro de Salud Familiar Canteras Villa Mercedes,Calle Diego Portales,08309,Quilleco,08,Biobío,Servicio de Salud Biobío,Municipal
120401,PSR,Posta de Salud Rural Millantú,Calle Pueblo de Millantú,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
118432,PSR,Posta de Salud Rural La Generala,Calle Sector La Generala,08109,Santa Juana,08,Biobío,Servicio de Salud Concepción,Municipal
120410,PSR,Posta de Salud Rural San Gerardo,Calle Sector San Gerardo,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120426,PSR,Posta de Salud Rural Millapoa,Calle Sector Millapoa,08306,Nacimiento,08,Biobío,Servicio de Salud Biobío,Municipal
128442,PSR,Posta de Salud Rural San José de Colico,Calle Aldea San José de Colico,08205,Curanilahue,08,Biobío,Servicio de Salud Arauco,Municipal
120414,PSR,Posta de Salud Rural Alborada,Calle Sector Alborada,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120415,PSR,Posta de Salud Rural Los Canelos (Antuco),Calle Caserío Los Canelos,08302,Antuco,08,Biobío,Servicio de Salud Biobío,Municipal
128441,PSR,Posta de Salud Rural Yani,Calle Aldea de Yani,08202,Arauco,08,Biobío,Servicio de Salud Arauco,Municipal
120420,PSR,Posta de Salud Rural Santa Elena (Laja),Calle Caserío de Santa Elena,08304,Laja,08,Biobío,Servicio de Salud Biobío,Municipal
120403,PSR,Posta de Salud Rural El Durazno ( Los Ángeles),Calle Sector El Durazno,08301,Los Ángeles,08,Biobío,Servicio de Salud Biobío,Municipal
120303,CESFAM,Centro de Salud Familiar Antuco,Calle Arturo Prat,08302,Antuco,08,Biobío,Servicio de Salud Biobío,Municipal
118435,PSR,Posta de Salud Rural Chaca,Calle Sector Chacay,08109,Santa Juana,08,Biobío,Servicio de Salud Concepción,Municipal
128412,PSR,Posta de Salud Rural Ramadillas,Calle Aldea de Ramadillas,08202,Arauco,08,Biobío,Servicio de Salud Arauco,Municipal
